full_text,sentiment
"Colombia depende de renuncia/destitución de Alexander Vega de @Registraduria, y de auditoría imparcial que contrate @CNE_COLOMBIA (que lo dudo), fraude ocurrido en pasadas elecciones es de registrarlo en historia de Colombia, estas 2 instituciones dejan mucho que pensar.",neutral
"@RevistaSemana El tema es que quién lo dice, es el mayor delincuente de la historia de Colombia, ¿Cómo le van a robar elecciones al líder de la corrupción en Colombia?",negative
@Nata_Salud @Sandrag69 @AndresMejiaV ¡Hola Natalia! Te invitamos a descubrir tu #MatchPresidencial aquí: https://t.co/0E1tZKypTK,positive
"Colombia. País de las jugaditas...
 
 Con o sin Ley de garantías el Uribismo siempre ha encontrado y encontrará la manera de amañar elecciones y comprar votos.",negative
"Los q apoyan a terroristas, bravos con RCN porq muestra a Colombia su verdadera cara siniestra. Es q la realidad hay q mostrarla, son asesinos que nos quieren gobernar https://t.co/SSyfXEHYXy",negative
FRAUDE DE LA IZQUIERDA EN COLOMBIA ANULA LAS ELECCIONES https://t.co/i7vjkTZFZx,negative
"@PaulaAn26992616 @Gmo_Leal Hay que tener mucho cuidado con la sabandija del registrador, nos quiere democratizar las elecciones en nuestras propias narices, ojo Colombia votar masivamente desde temprano por Fico presidente",negative
Advierten inhabilidades en jurados de votación elegidos para elecciones presidenciales https://t.co/E29cwaZIts,neutral
"Actualidad, Elecciones, Manipulación Social y Agenda del Miedo en Colombia. https://t.co/tN0PbrCr22",neutral
"Atención Colombia!!! 
 
 #LaOrdenVieneDeArriba es la manera como nos quieren robar las elecciones...
 
 100 twitts más!!!
 #LaOrdenVieneDeArriba",negative
"@Noelleal Hay gente tan estúpida, que creen en unas posibles elecciones en Venezuela, que NO va a perder la tiranía y súmale si gana petro en Colombia... El narcotráfico en México, va ser un juego de bebés, con lo que va ser el narcotráfico en Venezuela y 
Colombia. El último apague la luz",negative
"#presidente duque y congresistas q aprobaron tumbar ley garantías🇨🇴durante elecciones, deben renunciar Ya! @PGN_COL @FiscaliaCol @DefensoriaCol @CGR_Colombia ojo cuanto dinero se va perder erario público,se robaron para politiquería....
justicia ya, q renuncien ya! https://t.co/O7Y6YrxYVI",negative
"El candidato presidencial dice que buscará llegar al poder “sin comprar votos con plata robada del pueblo colombiano”.
 
 ¿#ASonDeQué quiere ser presidente?
 
 #Elecciones2022 #ColombiaDecide #RodolfoHernandez
 https://t.co/9kDluOH8as",negative
"https://t.co/XgHuyrM1ZI 
 #ElRiesgoEs QUE SE EXTIENDA EL #ParoArmado DE PETRO HASTA LAS ELECCIONES PARA EVITAR QUE COLOMBIA VOTE CONTRA PETRO
 
 PERO, EL PARO ES DEL CLAN DEL GOLFO - OTONIEL
 
 ...
 
 CLAN DEL GOLFO TRABAJA PAR EL CÁRTEL NARCOTERRORISTA FARC omunes
 
 OSEA SI ES DE PETRO!",negative
Rodolfo Hernández: “Fajardo como que ya pasó a la historia” https://t.co/46LHuywOBq,negative
"Ya no me quedan dudas que el ""paro armado"" fue orquestado desde el Ubérrimo! Días paramilitares quemando buses, disparando contra los civiles y todo el terrorismo CON la indiferencia CÓMPLICE de @Diego_Molano Y @COMANDANTE_EJC Campaña política sangrienta.
 https://t.co/99pr8DragM",negative
"#ElRiesgoEs el @CNE_COLOMBIA la @Registraduria El Registrador Vega, parecen confabulados, para robarse las elecciones @PGN_COL https://t.co/7dFxjf2iL3",negative
"@CARLOSFMEJIA @Asdrubal1518 @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Deben suspender elecciones, no es correcto prestarse a un fraude",negative
"@RICHENAO El @PactoHistorico de @petrogustavo , a @CNE_COLOMBIA @Doris_MendezC jamás los tendría en Cuenta cómo jurados o vigilantes en unas elecciones",negative
"@Oscarkast13 @palana61 Será que Colombia está a punto de vivir en carne propia lo sucedido en las elecciones de los Estados Unidos? 
 Que guarden este trino también. 
 🍿🐸🍿
 🤣🤣🤣",neutral
"Tanto la inclusión de la segunda vuelta como la apertura del sistema político a más partidos hizo que el tarjetón se poblara de casi una decena de candidatos por proceso. 
 
 #ContenidoPremiumEE #Elecciones2022 
 https://t.co/tVxPTMLkC2",neutral
"En Colombia los amigos de @AlvaroUribeVel haciendo de las suyas!
 Recuerden que hace falta 23 días para las elecciones y necesitan vender el cuento de la seguridad democrática a sangre y fuego. https://t.co/Zr9BgNQys8",negative
Willian Malkun ganó elecciones a rectoría de la UniCartagena https://t.co/MDWRzjblpu #CartagenadeIndias #Bolívar #Universidadespúblicas #Colombia https://t.co/6u4RQyNBKj,neutral
"@IvanDuque @SEGIBdigital @allamand @MoniPizani @CarlosBlascober @CumbreIberoA Bobohpta, deje de fingir que ya nadie
 
 Ah, y sobese, ley de garantías? 🤣 La corte, te corto las alas, vete YA!! Has historia, el primer presidente de Colombia que huyo y entrego el cargo el día después de elecciones",negative
COLOMBIA NO HABÍA VISTO NUNCA UN PAYASO IGUAL. https://t.co/vfogIcbmmR,negative
"Esto es Colombia hace 50 años, Colombia hace una decada, Colombia todos los días. esto señoras y señores es Colombia a unos cuantos días de elecciones presidenciales en las que "" el candidato de la oposición "" lidera todas las encuestas y los corruptos de siempre
 no lo soportan. https://t.co/cfHiZMPhbF",negative
"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
 #TalCual #ClaroyRaspao #AmigosDeNuevo 
 https://t.co/Kpm7VZydwZ https://t.co/VTL37dV7CD",neutral
"🇨🇴🗞️Junto a más de 30 organizaciones y colectivas defensoras de derechos humanos convocamos al primer debate feminista de cara a las elecciones presidenciales de Colombia del 29 de mayo de 2022.
 
 #EleccionesColombia2022 #HablemosDeLasElecciones2022 #EleccionesPresidenciales2022 https://t.co/B4sjlQ59aC",neutral
"@Registraduria Por primera vez en la historia de elecciones en colombia el registrador mostró su afinidad política y favoreció al mejor postor! Que risa esos garantes, son los mismos que participan en las elecciones democráticas de venezuela y que siempre dan ganador a Maduro !",neutral
"A pocos días de las elecciones presidenciales
 las Autodefensas Gaitanistas de Colombia se declaran en Paro Armado hasta el 9 de mayo. El claro desinterés social del Gobierno actual, evidenciado en la permisión de hostigamiento contra los Colombianos.",negative
"@PGN_COL @JuanchoVela @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo #ExigimosEleccionesTransparentes el registrador Vega
 debe ser investigado y apartado del cargo por lo sucedido en las elecciones del 13 de marzo.
 
 @CNE_COLOMBIA ,@PGN_COL y @Registraduria deben ser garantes de la democracia.",neutral
@DianiSierraG @RHpresidente @ingrodolfohdez Se acercan las elecciones del 29 y cada vez nos convencemos más que el mejor candidato para manejar las riendas de Colombia es el Ing. RODOLFO HERNANDEZ https://t.co/GxDWZ8zITM,neutral
"gobernante mas nefasto en la historia de colombia! 90% desaprobación 
 @IvanDuque te recordaremos el dia de las elecciones no permitir otro URIBISTA mas en el poder @FicoGutierrez con el historial mas oscuro y aliado de los que tiene el pais en paro!con su comandate y jefe politi https://t.co/canlQ2Fbc5",negative
"🇨🇴 QUE COMIENCE EL SHOW
  COLOMBIANO (CAMINO A ELECCIONES PRESIDENCIALES EN COLOMBIA).
  
  A 23 dias para la primera ronda presidencial, se devela el pacto que hay detras.
  
  https://t.co/ugZhjFXZOD",neutral
"#Política #Colombia | Uno de los vehículos portaba en su parabrisas un distintivo que lo identificaba como parte de la Alcaldía de Medellín.
 https://t.co/LDYchqsr08",neutral
#ParoArmado q afecta a Colombia en estos momentos es el abre bocas de lo q se viene con la lacra de Petro cuando pierda las elecciones.,negative
"@BOLIBAR2 @CNE_COLOMBIA @AndresPastrana_ Aquí no va a pasar nada, y petro de va a robar las elecciones presidenciales y el país",negative
No hay papel higiénico que alcance pa limpiar tanta cagada de éste gobierno https://t.co/c9SiTk78t1,negative
La. Justicia en colombia es una mierda. El registrador va a torcer las elecciones. Donde esta el presidente par aq suspendan. Retiren del cargo a ese perro https://t.co/l3ofo0FE2l,negative
@RICHENAO Al que sabemos le diré que es muy bueno hacer una auditoría Internacional para elecciones en Colombia. Una de las empresas del señor Luis Carlos Sarmiento Ángulo tiene el software de la Registraduría Nacional.,neutral
"@Marbelle30 Imagínense que Colombia está tan llevada del P... que petro ganará las próximas elecciones presidenciales, la gente está mamada, cansada del uribismo como les parece pues , en medio del desespero de siempre lo mismo y nada de 
progreso, prefieren la incertidumbre con petro .",negative
Ya se está fraguando y activando el aplazamiento de las elecciones del 29 de mayo y la señal del golpe de estado al futuro presidente de Colombia @petrogustavo https://t.co/8QAY3qoSZA,neutral
"El candidato presidencial del Pacto Histórico retomó su actividad en tarimas, a pesar de las amenazas que denunció esta semana. Cúcuta y Valledupar son las ciudades en las que reanudó su agenda.
 https://t.co/kDmmaQuF1v",neutral
"@DanielPalam @MinInterior @INPEC_Colombia @DanielPalam para cuando #TodaLaContundenciaContraLaCriminalidad en la @Registraduria ?
 Cree q las elecciones #M29 con el #registradorcorrupto Alex Vega y con las denuncias @NoticiasRCN de lo que pasó en Marzo 13, estas no se las va a robar? 
 Contundencia esperamos con esto.",neutral
"Así reaccionaron algunos candidatos al alza de la #inflación Variación anual del IPC llegó a 9,23% en abril, informó el @DANE_Colombia . Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años. https://t.co/KkxlGRIPCi via @Portafolioco",neutral
"@RobinsonBaena Mosca camarada, el uribismo aprovechando las acciones de estos delincuentes quieren desestabilizar Colombia porque se ven perdidos en las elecciones https://t.co/ZN08tBGBax",negative
"En nuestro país, siempre se debe pensar mal. Seguro el paro armado, la policía quieta, todo tan cerca de elecciones. Duque agilizando la extradición de Otoniel… en fin. Esto es Colombia.",negative
"@MONYRODRIGUEZOF por que no pide la renuncia del registrador después del fraude que cometió en las elecciones? o por que no pide la renuncia del KK’s frente a las visitas de la picota, compra de votos o infiltraciones de la campaña?
 Celebra usted la corrupción y ataca quienes defienden Colombia",negative
"@marthaperaltae @Diego_Molano ""...coalición más grande del Congreso y la más votada en la historia de Colombia..."", ¡el ROBO mas grande de la historia de Colombia! querrá decir. Nos robaron el plebiscito y no hicimos nada, ¿vamos a permitir que nos roben éstas elecciones?
 https://t.co/9vi3UmzfK2",negative
"@petrogustavo sus narco amigos vándalos están amenazando a los habitantes de Córdoba y Choco.
 Colombianos si queremos salvar a Colombia de estos vándalos asesinos, debemos todos unirnos y en la elecciones derrotar definitivamente al peligro social llamado
 PETRO EL MADURISTA",negative
"#ParoArmado
 Colombia ZONA ROJA 
 Por elecciones
 La madre de la Violencia en Colombia no quiere entregar el poder al PUEBLO
 Álvaro Uribe Vélez TERRORISTA",negative
"Así reaccionaron algunos candidatos al alza de la #inflación Variación anual del IPC llegó a 9,23% en abril, informó el @DANE_Colombia . Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años. https://t.co/KkxlGRIPCi via @Portafolioco",neutral
"Luis Pérez se caracteriza por tener un estilo de ropa colorida y a la medida. En este capítulo de #ElHilo le contamos qué comunica con las prendas que usa el candidato.
 https://t.co/BQkQzsF1Mu
 
 #Elecciones2022 #ColombiaDecide https://t.co/qSKzzQgQn2",positive
(Elecciones Colombia: ¿qué muestran las más recientes encuestas presidenciales?) publicado en https://t.co/XJ7xIbDAXM - https://t.co/kBmI6ABhaM https://t.co/iDU3rbQpNu,neutral
"El 29 de mayo, serán 
 Las Elecciones en Colombia. https://t.co/k01o3i9ero",neutral
@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Para que elecciones si el Registrador Va A ponerle Votos Al hampon del petró hipócritas.,negative
@CARLOSFMEJIA @LinceYos @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Ustedes los uribestias los que pretendieron robarse las elecciones. Hampones,negative
"@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Así es.
 Es lo correcto.
 Hacer bien las elecciones.
 Esa es democracia.",neutral
"Hoy en viernes de entrevista😎 nuestro cofundador Carlos Jaramillo conversó con nosotros sobre emprendimiento, elecciones 2022 y consejos para los que quieren empezar su empresa en Colombia. Léela completa aquí 
👉https://t.co/uTedwy2rSf #blog #emprendedor #emprendimiento",positive
"Dime tus posturas políticas y te diré si podemos seguir siendo Amix. Para conocerlas, te invito a hacer el #MatchElectoral aquí: https://t.co/3V4sEAcK5R
 
 Mi resultado es este. 
 ¿Quieres seguir siendo mi ami? 🥹 https://t.co/bFnq2ROy0u",positive
Los votos que se necesitan para ganar la Presidencia en la primera vuelta https://t.co/HIRULhpha0,neutral
"Gracias a los Acuerdos de paz de La Habana en 2018 Colombia tuvo las elecciones más pacíficas de su historia. 
 
 Uribismo nos devolvió a elecciones en medio de guerra, paros armados y violaciones masivas a los ddhh.",neutral
"Y ustedes ¿Ya encontraron su #MatchPresidencial💜Lo pueden hacer acá: https://t.co/0E1tZKypTK
 
 ¡Nos gustaría saber quién es su candidato ideal! 
 Los leemos en los comentarios 👇 https://t.co/H11SB9EsBV",positive
Procuraduría alerta que 2.925 jurados de votación están inhabilitados para elecciones Colombia via @ElColombiano https://t.co/i62hR3wv5r,neutral
"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
 #TalCual #ClaroyRaspao #AmigosDeNuevo 
 https://t.co/Kpm7VZPOox https://t.co/KpaZYf7BID",neutral
