full_text,sentiment
"Colombia depende de renuncia/destitución de Alexander Vega de @Registraduria, y de auditoría imparcial que contrate @CNE_COLOMBIA (que lo dudo), fraude ocurrido en pasadas elecciones es de registrarlo en historia de Colombia, estas 2 instituciones dejan mucho que pensar.",neutral
"@RevistaSemana El tema es que quién lo dice, es el mayor delincuente de la historia de Colombia, ¿Cómo le van a robar elecciones al líder de la corrupción en Colombia?",negative
@Nata_Salud @Sandrag69 @AndresMejiaV ¡Hola Natalia! Te invitamos a descubrir tu #MatchPresidencial aquí: https://t.co/0E1tZKypTK,positive
"Colombia. País de las jugaditas...
 
 Con o sin Ley de garantías el Uribismo siempre ha encontrado y encontrará la manera de amañar elecciones y comprar votos.",negative
"Los q apoyan a terroristas, bravos con RCN porq muestra a Colombia su verdadera cara siniestra. Es q la realidad hay q mostrarla, son asesinos que nos quieren gobernar https://t.co/SSyfXEHYXy",negative
FRAUDE DE LA IZQUIERDA EN COLOMBIA ANULA LAS ELECCIONES https://t.co/i7vjkTZFZx,negative
"@PaulaAn26992616 @Gmo_Leal Hay que tener mucho cuidado con la sabandija del registrador, nos quiere democratizar las elecciones en nuestras propias narices, ojo Colombia votar masivamente desde temprano por Fico presidente",negative
Advierten inhabilidades en jurados de votación elegidos para elecciones presidenciales https://t.co/E29cwaZIts,neutral
"Actualidad, Elecciones, Manipulación Social y Agenda del Miedo en Colombia. https://t.co/tN0PbrCr22",neutral
"Atención Colombia!!! 
 
 #LaOrdenVieneDeArriba es la manera como nos quieren robar las elecciones...
 
 100 twitts más!!!
 #LaOrdenVieneDeArriba",negative
"@Noelleal Hay gente tan estúpida, que creen en unas posibles elecciones en Venezuela, que NO va a perder la tiranía y súmale si gana petro en Colombia... El narcotráfico en México, va ser un juego de bebés, con lo que va ser el narcotráfico en Venezuela y 
Colombia. El último apague la luz",negative
"#presidente duque y congresistas q aprobaron tumbar ley garantías🇨🇴durante elecciones, deben renunciar Ya! @PGN_COL @FiscaliaCol @DefensoriaCol @CGR_Colombia ojo cuanto dinero se va perder erario público,se robaron para politiquería....
justicia ya, q renuncien ya! https://t.co/O7Y6YrxYVI",negative
"El candidato presidencial dice que buscará llegar al poder “sin comprar votos con plata robada del pueblo colombiano”.
 
 ¿#ASonDeQué quiere ser presidente?
 
 #Elecciones2022 #ColombiaDecide #RodolfoHernandez
 https://t.co/9kDluOH8as",negative
"https://t.co/XgHuyrM1ZI 
 #ElRiesgoEs QUE SE EXTIENDA EL #ParoArmado DE PETRO HASTA LAS ELECCIONES PARA EVITAR QUE COLOMBIA VOTE CONTRA PETRO
 
 PERO, EL PARO ES DEL CLAN DEL GOLFO - OTONIEL
 
 ...
 
 CLAN DEL GOLFO TRABAJA PAR EL CÁRTEL NARCOTERRORISTA FARC omunes
 
 OSEA SI ES DE PETRO!",negative
Rodolfo Hernández: “Fajardo como que ya pasó a la historia” https://t.co/46LHuywOBq,negative
"Ya no me quedan dudas que el ""paro armado"" fue orquestado desde el Ubérrimo! Días paramilitares quemando buses, disparando contra los civiles y todo el terrorismo CON la indiferencia CÓMPLICE de @Diego_Molano Y @COMANDANTE_EJC Campaña política sangrienta.
 https://t.co/99pr8DragM",negative
"#ElRiesgoEs el @CNE_COLOMBIA la @Registraduria El Registrador Vega, parecen confabulados, para robarse las elecciones @PGN_COL https://t.co/7dFxjf2iL3",negative
"@CARLOSFMEJIA @Asdrubal1518 @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Deben suspender elecciones, no es correcto prestarse a un fraude",negative
"@RICHENAO El @PactoHistorico de @petrogustavo , a @CNE_COLOMBIA @Doris_MendezC jamás los tendría en Cuenta cómo jurados o vigilantes en unas elecciones",negative
"@Oscarkast13 @palana61 Será que Colombia está a punto de vivir en carne propia lo sucedido en las elecciones de los Estados Unidos? 
 Que guarden este trino también. 
 🍿🐸🍿
 🤣🤣🤣",neutral
"Tanto la inclusión de la segunda vuelta como la apertura del sistema político a más partidos hizo que el tarjetón se poblara de casi una decena de candidatos por proceso. 
 
 #ContenidoPremiumEE #Elecciones2022 
 https://t.co/tVxPTMLkC2",neutral
"En Colombia los amigos de @AlvaroUribeVel haciendo de las suyas!
 Recuerden que hace falta 23 días para las elecciones y necesitan vender el cuento de la seguridad democrática a sangre y fuego. https://t.co/Zr9BgNQys8",negative
Willian Malkun ganó elecciones a rectoría de la UniCartagena https://t.co/MDWRzjblpu #CartagenadeIndias #Bolívar #Universidadespúblicas #Colombia https://t.co/6u4RQyNBKj,neutral
"@IvanDuque @SEGIBdigital @allamand @MoniPizani @CarlosBlascober @CumbreIberoA Bobohpta, deje de fingir que ya nadie
 
 Ah, y sobese, ley de garantías? 🤣 La corte, te corto las alas, vete YA!! Has historia, el primer presidente de Colombia que huyo y entrego el cargo el día después de elecciones",negative
COLOMBIA NO HABÍA VISTO NUNCA UN PAYASO IGUAL. https://t.co/vfogIcbmmR,negative
"Esto es Colombia hace 50 años, Colombia hace una decada, Colombia todos los días. esto señoras y señores es Colombia a unos cuantos días de elecciones presidenciales en las que "" el candidato de la oposición "" lidera todas las encuestas y los corruptos de siempre
 no lo soportan. https://t.co/cfHiZMPhbF",negative
"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
 #TalCual #ClaroyRaspao #AmigosDeNuevo 
 https://t.co/Kpm7VZydwZ https://t.co/VTL37dV7CD",neutral
"🇨🇴🗞️Junto a más de 30 organizaciones y colectivas defensoras de derechos humanos convocamos al primer debate feminista de cara a las elecciones presidenciales de Colombia del 29 de mayo de 2022.
 
 #EleccionesColombia2022 #HablemosDeLasElecciones2022 #EleccionesPresidenciales2022 https://t.co/B4sjlQ59aC",neutral
"@Registraduria Por primera vez en la historia de elecciones en colombia el registrador mostró su afinidad política y favoreció al mejor postor! Que risa esos garantes, son los mismos que participan en las elecciones democráticas de venezuela y que siempre dan ganador a Maduro !",neutral
"A pocos días de las elecciones presidenciales
 las Autodefensas Gaitanistas de Colombia se declaran en Paro Armado hasta el 9 de mayo. El claro desinterés social del Gobierno actual, evidenciado en la permisión de hostigamiento contra los Colombianos.",negative
"@PGN_COL @JuanchoVela @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo #ExigimosEleccionesTransparentes el registrador Vega
 debe ser investigado y apartado del cargo por lo sucedido en las elecciones del 13 de marzo.
 
 @CNE_COLOMBIA ,@PGN_COL y @Registraduria deben ser garantes de la democracia.",neutral
@DianiSierraG @RHpresidente @ingrodolfohdez Se acercan las elecciones del 29 y cada vez nos convencemos más que el mejor candidato para manejar las riendas de Colombia es el Ing. RODOLFO HERNANDEZ https://t.co/GxDWZ8zITM,neutral
"gobernante mas nefasto en la historia de colombia! 90% desaprobación 
 @IvanDuque te recordaremos el dia de las elecciones no permitir otro URIBISTA mas en el poder @FicoGutierrez con el historial mas oscuro y aliado de los que tiene el pais en paro!con su comandate y jefe politi https://t.co/canlQ2Fbc5",negative
"🇨🇴 QUE COMIENCE EL SHOW
  COLOMBIANO (CAMINO A ELECCIONES PRESIDENCIALES EN COLOMBIA).
  
  A 23 dias para la primera ronda presidencial, se devela el pacto que hay detras.
  
  https://t.co/ugZhjFXZOD",neutral
"#Política #Colombia | Uno de los vehículos portaba en su parabrisas un distintivo que lo identificaba como parte de la Alcaldía de Medellín.
 https://t.co/LDYchqsr08",neutral
#ParoArmado q afecta a Colombia en estos momentos es el abre bocas de lo q se viene con la lacra de Petro cuando pierda las elecciones.,negative
"@BOLIBAR2 @CNE_COLOMBIA @AndresPastrana_ Aquí no va a pasar nada, y petro de va a robar las elecciones presidenciales y el país",negative
No hay papel higiénico que alcance pa limpiar tanta cagada de éste gobierno https://t.co/c9SiTk78t1,negative
La. Justicia en colombia es una mierda. El registrador va a torcer las elecciones. Donde esta el presidente par aq suspendan. Retiren del cargo a ese perro https://t.co/l3ofo0FE2l,negative
@RICHENAO Al que sabemos le diré que es muy bueno hacer una auditoría Internacional para elecciones en Colombia. Una de las empresas del señor Luis Carlos Sarmiento Ángulo tiene el software de la Registraduría Nacional.,neutral
"@Marbelle30 Imagínense que Colombia está tan llevada del P... que petro ganará las próximas elecciones presidenciales, la gente está mamada, cansada del uribismo como les parece pues , en medio del desespero de siempre lo mismo y nada de 
progreso, prefieren la incertidumbre con petro .",negative
Ya se está fraguando y activando el aplazamiento de las elecciones del 29 de mayo y la señal del golpe de estado al futuro presidente de Colombia @petrogustavo https://t.co/8QAY3qoSZA,neutral
"El candidato presidencial del Pacto Histórico retomó su actividad en tarimas, a pesar de las amenazas que denunció esta semana. Cúcuta y Valledupar son las ciudades en las que reanudó su agenda.
 https://t.co/kDmmaQuF1v",neutral
"@DanielPalam @MinInterior @INPEC_Colombia @DanielPalam para cuando #TodaLaContundenciaContraLaCriminalidad en la @Registraduria ?
 Cree q las elecciones #M29 con el #registradorcorrupto Alex Vega y con las denuncias @NoticiasRCN de lo que pasó en Marzo 13, estas no se las va a robar? 
 Contundencia esperamos con esto.",neutral
"Así reaccionaron algunos candidatos al alza de la #inflación Variación anual del IPC llegó a 9,23% en abril, informó el @DANE_Colombia . Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años. https://t.co/KkxlGRIPCi via @Portafolioco",neutral
"@RobinsonBaena Mosca camarada, el uribismo aprovechando las acciones de estos delincuentes quieren desestabilizar Colombia porque se ven perdidos en las elecciones https://t.co/ZN08tBGBax",negative
"En nuestro país, siempre se debe pensar mal. Seguro el paro armado, la policía quieta, todo tan cerca de elecciones. Duque agilizando la extradición de Otoniel… en fin. Esto es Colombia.",negative
"@MONYRODRIGUEZOF por que no pide la renuncia del registrador después del fraude que cometió en las elecciones? o por que no pide la renuncia del KK’s frente a las visitas de la picota, compra de votos o infiltraciones de la campaña?
 Celebra usted la corrupción y ataca quienes defienden Colombia",negative
"@marthaperaltae @Diego_Molano ""...coalición más grande del Congreso y la más votada en la historia de Colombia..."", ¡el ROBO mas grande de la historia de Colombia! querrá decir. Nos robaron el plebiscito y no hicimos nada, ¿vamos a permitir que nos roben éstas elecciones?
 https://t.co/9vi3UmzfK2",negative
"@petrogustavo sus narco amigos vándalos están amenazando a los habitantes de Córdoba y Choco.
 Colombianos si queremos salvar a Colombia de estos vándalos asesinos, debemos todos unirnos y en la elecciones derrotar definitivamente al peligro social llamado
 PETRO EL MADURISTA",negative
"#ParoArmado
 Colombia ZONA ROJA 
 Por elecciones
 La madre de la Violencia en Colombia no quiere entregar el poder al PUEBLO
 Álvaro Uribe Vélez TERRORISTA",negative
"Así reaccionaron algunos candidatos al alza de la #inflación Variación anual del IPC llegó a 9,23% en abril, informó el @DANE_Colombia . Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años. https://t.co/KkxlGRIPCi via @Portafolioco",neutral
"Luis Pérez se caracteriza por tener un estilo de ropa colorida y a la medida. En este capítulo de #ElHilo le contamos qué comunica con las prendas que usa el candidato.
 https://t.co/BQkQzsF1Mu
 
 #Elecciones2022 #ColombiaDecide https://t.co/qSKzzQgQn2",positive
(Elecciones Colombia: ¿qué muestran las más recientes encuestas presidenciales?) publicado en https://t.co/XJ7xIbDAXM - https://t.co/kBmI6ABhaM https://t.co/iDU3rbQpNu,neutral
"El 29 de mayo, serán 
 Las Elecciones en Colombia. https://t.co/k01o3i9ero",neutral
@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Para que elecciones si el Registrador Va A ponerle Votos Al hampon del petró hipócritas.,negative
@CARLOSFMEJIA @LinceYos @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Ustedes los uribestias los que pretendieron robarse las elecciones. Hampones,negative
"@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Así es.
 Es lo correcto.
 Hacer bien las elecciones.
 Esa es democracia.",neutral
"Hoy en viernes de entrevista😎 nuestro cofundador Carlos Jaramillo conversó con nosotros sobre emprendimiento, elecciones 2022 y consejos para los que quieren empezar su empresa en Colombia. Léela completa aquí 
👉https://t.co/uTedwy2rSf #blog #emprendedor #emprendimiento",positive
"Dime tus posturas políticas y te diré si podemos seguir siendo Amix. Para conocerlas, te invito a hacer el #MatchElectoral aquí: https://t.co/3V4sEAcK5R
 
 Mi resultado es este. 
 ¿Quieres seguir siendo mi ami? 🥹 https://t.co/bFnq2ROy0u",positive
Los votos que se necesitan para ganar la Presidencia en la primera vuelta https://t.co/HIRULhpha0,neutral
"Gracias a los Acuerdos de paz de La Habana en 2018 Colombia tuvo las elecciones más pacíficas de su historia. 
 
 Uribismo nos devolvió a elecciones en medio de guerra, paros armados y violaciones masivas a los ddhh.",neutral
"Y ustedes ¿Ya encontraron su #MatchPresidencial💜Lo pueden hacer acá: https://t.co/0E1tZKypTK
 
 ¡Nos gustaría saber quién es su candidato ideal! 
 Los leemos en los comentarios 👇 https://t.co/H11SB9EsBV",positive
Procuraduría alerta que 2.925 jurados de votación están inhabilitados para elecciones Colombia via @ElColombiano https://t.co/i62hR3wv5r,neutral
"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
 #TalCual #ClaroyRaspao #AmigosDeNuevo 
 https://t.co/Kpm7VZPOox https://t.co/KpaZYf7BID",neutral
"¡Viva Petro!
 Colombia | Petro anuncia que si gana restablecerá las relaciones diplomáticas y consulares con Venezuela @InfoNodal https://t.co/VjYoQsWoY1",neutral
"@jbagbam Totalmente, la única forma de que la izquierda radical gane en Colombia es que se roben las elecciones, ellos lo saben y por eso metieron a este criminal como registrador. Deben echarlo ya antes que sea demasiado tarde.",negative
"Mira esa mierda, osea va a unir Venezuela con colombia el Castrochavismo ""Restableceremos las relaciones diplomáticas y consulares con la República de Venezuela"": Petro https://t.co/nBJ4S67fpK",negative
"Ya no me quedan dudas que el ""paro armado"" fue orquestado desde el Ubérrimo! Días paramilitares quemando buses, disparando contra los civiles y todo el terrorismo CON la indiferencia CÓMPLICE de @Diego_Molano Y @COMANDANTE_EJC Campaña política sangrienta.
 https://t.co/99pr8DragM",negative
Se iniciaron los simulacros de las elecciones de presidente 2022 https://t.co/07SWb8GAT1 / @Registraduria,neutral
"En nuestro país, siempre se debe pensar mal. Seguro el paro armado, la policía quieta, todo tan cerca de elecciones. Duque agilizando la extradición de Otoniel… en fin. Esto es Colombia.",negative
"#Colombia: “En un discurso, el aspirante a la Casa de Nariño prometió restablecer las relaciones diplomáticas y consulares con #Venezuela, así como la apertura de la frontera común que se interrumpió desde 2015 por orden de Nicolás Maduro”
 
 #Latinoamérica https://t.co/vriRjpHlPD",neutral
"Con esto del paro armado y el miedo generado a la población, solo llego a la conclusión de para qué elecciones si ya sabemos quien gobierna a Colombia.",negative
"#Marbelle tendría pensado irse de Colombia si #GustavoPetro gana las elecciones presidenciales
 
 #EsTrending 
 
 https://t.co/ICfHo1us76",neutral
Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia https://t.co/l70pcQRXYC,neutral
"#VIDEO Rodolfo Hernández: ""Fajardo como que ya pasó a la historia"". https://t.co/pSC4N4Q5ZX https://t.co/3RaV9yqwaT",negative
"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
 #TalCual #ClaroyRaspao #AmigosDeNuevo 
 https://t.co/Kpm7VZydwZ https://t.co/xyy0uPwwzZ",negative
"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
 #TalCual #ClaroyRaspao #AmigosDeNuevo 
 https://t.co/Kpm7VZydwZ https://t.co/xyy0uPwwzZ",negative
@DianiSierraG @RHpresidente @ingrodolfohdez Se acercan las elecciones del 29 y cada vez nos convencemos más que el mejor candidato para manejar las riendas de Colombia es el Ing. RODOLFO HERNANDEZ https://t.co/GxDWZ8zITM,positive
"#QuienRespondePor
 Queman carro de @UNALOficial Universidad Nacional en Santa Fe de Antioquia. El @COL_EJERCITO y la @PoliciaColombia Se escondieron no Actúan Parece ser el excenario para una Guerra Civil y así evitar Elecciones Presidenciales en Colombia @bbcmundo https://t.co/SWEo3DvigS",negative
"#QuienRespondePor
 Queman carro de @UNALOficial Universidad Nacional en Santa Fe de Antioquia. El @COL_EJERCITO y la @PoliciaColombia Se escondieron no Actúan Parece ser el excenario para una Guerra Civil y así evitar Elecciones Presidenciales en Colombia @bbcmundo https://t.co/SWEo3DvigS",negative
"A pocos días de las elecciones presidenciales
 las Autodefensas Gaitanistas de Colombia se declaran en Paro Armado hasta el 9 de mayo. El claro desinterés social del Gobierno actual, evidenciado en la permisión de hostigamiento contra los Colombianos.",negative
Rodolfo Hernández: “Fajardo como que ya pasó a la historia” https://t.co/46LHuywOBq,neutral
Comenzaron los simulacros de las elecciones de Presidente y Vicepresidente de 2022 en Colombia https://t.co/DVamXNXiGC,neutral
"@eduardomackenz1 @Ikahouvanjou Un robo a las elecciones, a favor de Petro, es casi una declaratoria de guerra civil y catástrofe, para todos. @CNE_COLOMBIA @Registraduria
 @PGN_COL
 @COMANDANTE_EJC @COL_EJERCITO @IvanDuque @mindefensa https://t.co/elAeUTvqhz",negative
"@roseupe24 @gestupra @PGN_COL @IvanDuque @FiscaliaCol Un robo a las elecciones, a favor de Petro, es casi una declaratoria de guerra civil y catástrofe, para todos. @CNE_COLOMBIA @Registraduria
 @PGN_COL
 @COMANDANTE_EJC @COL_EJERCITO @IvanDuque @mindefensa https://t.co/elAeUTvqhz",negative
"@roseupe24 @gestupra @PGN_COL @IvanDuque @FiscaliaCol Un robo a las elecciones, a favor de Petro, es casi una declaratoria de guerra civil y catástrofe, para todos. @CNE_COLOMBIA @Registraduria
 @PGN_COL
 @COMANDANTE_EJC @COL_EJERCITO @IvanDuque @mindefensa https://t.co/elAeUTvqhz",negative
"@jarizabaletaf Un robo a las elecciones, a favor de Petro, es casi una declaratoria de guerra civil y catástrofe, para todos. @CNE_COLOMBIA @Registraduria
 @PGN_COL
 @COMANDANTE_EJC @COL_EJERCITO @IvanDuque @mindefensa https://t.co/elAeUTvqhz",negative
"Como un miembro del paro armado agrde he intimda a un ciudadano de bien!!
 @FicoGutierrez @IvanDuque 
 
 Que los colombia en las próximas elecciones vamos por el cambio @petrogustavo 
 
 @NoticiasCaracol @juanmanuelgalan @QuinteroCalle @sergio_fajardo @elcolombiano @NestorMoralesC https://t.co/UqxbS3tmW8",negative
"Mi match electoral no puede ser más cierto 😂🥰 @sergio_fajardo ¡vamos con toda! 💚 #MatchElectoral 
 
 Para conocer quién sería su match más acorde a sus posturas económicas y sociales para la presidencia: https://t.co/Hb5yhh8elH y mandan fotico a ver que les sale 🤩🧐 https://t.co/NG4X9fRwCa",positive
Colombia no se merece otras elecciones con este registrador. https://t.co/rO1GcxxYzi,negative
"#COLOMBIA: Si vas a cubrir las elecciones necesitas un plan de comunicación. 
 
 Alerta rápidamente a los demás si algo te ha sucedido y proporciona toda la información necesaria para poner en marcha una respuesta adecuada. @ACOSalliance 
 
 Encuéntralo aquí: https://t.co/b7OZvGdeDc https://t.co/420CLbD7Ur",neutral
"gobernante mas nefasto en la historia de colombia! 90% desaprobación 
 @IvanDuque te recordaremos el dia de las elecciones no permitir otro URIBISTA mas en el poder @FicoGutierrez con el historial mas oscuro y aliado de los que tiene el pais en paro!con su comandate y jefe politi https://t.co/canlQ2Fbc5",negative
"¿Vamos a terminar en que para subirse al Metro de Medellín, al bus de Envigado, al Transmetro de Barranquilla o al avión de Avianca habrá que demostrar el voto por alias ""Fico""?
 
 https://t.co/f7CDOrUAEd",negative
Procuraduría alerta que 2.925 jurados de votación están inhabilitados para elecciones Colombia via @ElColombiano https://t.co/lCdwAtuKoM,negative
"#Política #Colombia | Uno de los vehículos portaba en su parabrisas un distintivo que lo identificaba como parte de la Alcaldía de Medellín.
 https://t.co/LDYchqsr08",neutral
"@lcvelez #ElRiesgoEs que TibisayVega en la @Registraduria y @CNE_COLOMBIA vayan a robarse las elecciones nuevamente y que @IvanDuque, @FiscaliaCol y @PGN_COL no hagan un 🍑",negative
"gobernante mas nefasto en la historia de colombia! 90% desaprobación 
 @IvanDuque te recordaremos el dia de las elecciones no permitir otro URIBISTA mas en el poder @FicoGutierrez con el historial mas oscuro y aliado de los que tiene el pais en paro! Su comandate @AlvaroUribeVel https://t.co/SeJtRYJOV6",negative
"Viví de cerca el CAMBIO de Venezuela.
 
 Fue el pais más rico de América Latina, hoy su economía está destruida.
 
 A punta de decretos acaban connlas empresas y la que sobrevive la expropian.
 
 Colombia es anticomunista y lo demostraremos en las próximas elecciones.",negative
Lo he analizado toda la mañana y verdaderamente la época de elecciones en Colombia es TERRORÍFICA.,negative
@Abogado_JorgeEH @dica7810 @Jesus74502271 @FicoGutierrez ¿En qué país vive?¿Habla de las elecciones en Colombia?,negative
@MariaFdaCabal y para distraer de las elecciones dónde Colombia eligió ya Presidente 2022-2026 @FicoGutierrez https://t.co/3fcppGX1EY,neutral
"“Petro ha hecho oferta de indulto a nombre de los narcos. Tiene que aclarar ese negocio”. Incluso afirma que “el Caballo de Troya del narcotráfico en las elecciones en Colombia es Gustavo Petro y su jinete es Iván Cepeda”
 @AndresPastrana_ https://t.co/ypGm6I2Mxt",negative
Elecciones en Colombia: el silencio que decidirá al ganador https://t.co/lHH5JFvDd9,neutral
"Y ustedes ¿Ya encontraron su #MatchPresidencial💜Lo pueden hacer acá: https://t.co/0E1tZKypTK
 
 ¡Nos gustaría saber quién es su candidato ideal! 
 Los leemos en los comentarios 👇 https://t.co/H11SB9EsBV",positive
"@lafm @lcvelez @darcyquinnr 
 Con esta mafia en la @Registraduria y el riesgo que me ROBEN.
 Exijo el derecho a tomar foto o hacer video de mi votación el día de las elecciones.
 @ProcuraduraCol1 @FiscaliaCol @CNE_COLOMBIA",negative
".@odonnellmaria y @ertenembaum entrevistan a Francia Márquez, candidata a vicepresidenta en la fórmula de Gustavo Petro para las elecciones presidenciales de Colombia. La cita, este sábado a las 9 P.M. (Miami), 10 P.M. (Buenos Aires) en #Conecta2 https://t.co/kafAFBTPv2",neutral
"#Colombia #Petro anuncia que reanudará las relaciones con Venezuela. Colombianos si queréis que el salario mínimo de Colombia baje a los 2 dólares al mes como en Venezuela, por debajo del umbral de pobreza (1,75 dólares/día) vuestro candidato es #Petro.
 https://t.co/LpgzfWPvN7",negative
"@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Así es.
 Es lo correcto.
 Hacer bien las elecciones.
 Esa es democracia.",positive
"Petro dice que las elecciones se ganan con los jurados, el pueblo es lo de menos para los comunistas.
 Los que cuentan los votos deciden presidente en Colombia, pasamos a ser un estado fallido desde que Santos entregó el país al terrorismo.",negative
"El robo de las elecciones ya está consumado
 
 @petrogustavo #PactoDeLaPicota frentes judiciales @asonaloficial @Registraduria @CNE_COLOMBIA @fecode tienen todo listo 
 
 https://t.co/mCQRwNyUGS",negative
¡Es indignante lo que ocurre en Colombia! Estamos ante un fraude electoral y nuestro registrador sigue en el cargo. #ElRiesgoEs no repetir las elecciones y tener un Congreso ilegítimo. https://t.co/lxMRgs9kPo,negative
¡Es indignante lo que ocurre en Colombia! Estamos ante un fraude electoral y nuestro registrador sigue en el cargo. #ElRiesgoEs no repetir las elecciones y tener un Congreso ilegítimo. https://t.co/lxMRgs9kPo,negative
"@Marbelle30 Imagínense que Colombia está tan llevada del P... que petro ganará las próximas elecciones presidenciales, la gente está mamada, cansada del uribismo como les parece pues , en medio del desespero de siempre lo mismo y nada de progreso, prefieren la incertidumbre con petro .",negative
@CARLOSFMEJIA @gabriel_donado @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA El pueblo colombiano debería pararse la raya y exigirle al gobierno q hasta q no sé garantice imparcialidad en la registradurías no se efectuarán elecciones es mejor esperar unos días unos meses y no un régimen esclavizante d por vida con el dolor de q fue un fraude de traidores https://t.co/u0MehMoPjA,negative
"#Mundo Gustavo Petro, candidato presidencial de Colombia, ratificó que de salir victorioso en las elecciones del 29May retomará las relaciones con Venezuela.
 
 La propuesta fue aplaudida por sus seguidores. ""Es lo más recomendable"" para esta región latinoamericana, dijo. #6Mayo https://t.co/OmS5zk5lcd",negative
"El Liverpool del colombiano Luis Diáz disputará la final de la Champions League el 28 de mayo, justo un día antes de las elecciones en Colombia. https://t.co/zpfUPNuImf",positive
"@RevistaSemana El tema es que quién lo dice, es el mayor delincuente de la historia de Colombia, ¿Cómo le van a robar elecciones al líder de la corrupción en Colombia?",negative
"#Elecciones2022
 En Comité de Seguimiento Electoral de cara a las elecciones del 29 de mayo nuevas conclusiones y peticiones. @MagdalenaGober
 @SantaMartaDTCH
 @Registraduria
 @CNE_COLOMBIA
 👇
 “La Democracia es un compromiso de todos”: @rmontoyai Infante https://t.co/f3XcwEB599",neutral
"@CARLOSFMEJIA @Asdrubal1518 @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Deben suspender elecciones, no es correcto prestarse a un fraude",negative
"@PGN_COL @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo Las elecciones en Colombia fueron un fraude debe anularlas y las de presidencia deben aplazarlas no hay GARANTÍAS, hubo un PACTO DE ROBO Y ATRACÓ AL PAIS",negative
"@MONYRODRIGUEZOF por que no pide la renuncia del registrador después del fraude que cometió en las elecciones? o por que no pide la renuncia del KK’s frente a las visitas de la picota, compra de votos o infiltraciones de la campaña? Celebra usted la corrupción y ataca quienes defienden Colombia",negative
"El candidato presidencial del Pacto Histórico retomó su actividad en tarimas, a pesar de las amenazas que denunció esta semana. Cúcuta y Valledupar son las ciudades en las que reanudó su agenda.
 https://t.co/kDmmaQuF1v",positive
ESTO ES LO QUE LE ESPERA A COLOMBIA 🇨🇴 SI PETRO GANA LAS ELECCIONES SU PROPIEDAD Y LA DE TODOS LOS COLOMBIANOS SERÁN QUEMADOS SUS PROPIEDADES EXPROPIADAS OJO COLOMBIA 🇨🇴 https://t.co/FwhicXJj3D,negative
